obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('2021',)",3756674190.57,7,11.6599998474,993.710021973,empty,3756697835.82,-9.44999980927,3756697835.85,0.0,366.399993896,2.69000005722,3756674190.57,14.5799999237,port_timestamp,74.486000061,3.70300006866,11.4139995575,13.3000001907,99371.0,-8.42330714043,5.05830935402,12.5685005188,32.6282699982,6.44297790527,0.98,-0.109240110403,0.283676999313,338.938990967,0.30398362071,299.868044659,9.58753486056,56.1537837632,68.8205357885,4.96580577967,-5.06405728615,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2022',)",3756674258.92,7,11.6599998474,993.849975586,empty,3756697835.82,-10.9300003052,3756697835.85,0.0,366.399993896,1.46000003815,3756674258.92,14.5900001526,port_timestamp,74.5999984741,3.70309996605,11.4139995575,12.8999996185,99385.0,-10.1725724711,4.25620442456,12.1904993057,32.6292498388,6.45196771622,0.98,-0.109343901565,0.284871856096,339.001430196,0.305136138805,291.536076834,10.8185050544,66.5995855505,78.2612365881,4.97883996424,-5.74191533358,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2023',)",3756674321.71,7,11.6979999542,993.780029297,empty,3756697835.82,-7.94999980927,3756697835.85,0.0,366.799987793,4.48000001907,3756674321.71,14.5900001526,port_timestamp,74.3590011597,3.70300006866,11.4130001068,12.3000001907,99378.0,-6.50888717357,6.39588030688,11.6234998703,32.6291527921,6.44772863388,0.98,-0.109439244272,0.285969453213,339.05837269,0.306195160572,313.674089433,8.84782145161,50.6411253482,62.8794759776,4.56923788643,-5.18408864553,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2024',)",3756674388.43,7,11.7430000305,994.119995117,empty,3756697835.82,-10.4300003052,3756697835.85,0.0,365.600006104,3.32999992371,3756674388.43,14.6000003815,port_timestamp,74.0609970093,3.70289993286,11.4149999619,12.1999998093,99412.0,-9.20280803365,5.9314526175,11.5289993286,32.6264065908,6.43877363205,0.98,-0.109540545234,0.287135642517,339.11844363,0.30732069285,301.828446851,10.7026084545,66.2270223795,77.7370396035,5.75929400661,-7.04771339229,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2025',)",3756684692.49,7,11.359000206,992.119995117,empty,3756697835.83,-4.82999992371,3756697835.85,0.0,0.0,4.61999988556,3756684692.49,15.5500001907,port_timestamp,82.6190032959,3.70059990883,11.3859996796,4.80000019073,99212.0,-3.46009545712,5.71848210919,4.53600025177,32.6294719114,7.01920413971,0.98,-0.124634017664,0.466340554999,345.03686722,0.482708143287,327.581719693,6.22175971245,373.391382674,24.29045338,357.927053871,-4.91706336688,29,29,29,29,29,29,29,24,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2026',)",3756684759.44,7,11.388999939,992.739990234,empty,3756697835.83,-5.71000003815,3756697835.85,0.0,365.299987793,8.39999961853,3756684759.44,15.529999733,port_timestamp,82.18699646,3.70050001144,11.3850002289,5.90000009537,99274.0,-3.32527142361,9.59722168058,5.57550001144,32.6293746117,6.99191856384,0.98,-0.124335874985,0.46685079614,345.086650293,0.48312428594,340.680297613,9.67520857005,48.343697504,49.2737023477,5.94619934624,-1.30070417844,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2027',)",3756684822.64,7,11.4270000458,992.33001709,empty,3756697835.83,-6.67000007629,3756697835.85,0.0,362.799987793,7.26999998093,3756684822.64,15.5600004196,port_timestamp,82.1979980469,3.70029997826,11.3830003738,5.80000019073,99233.0,-4.54643731733,8.75623825967,5.48099994659,32.629177078,7.01344871521,0.98,-0.124054401683,0.467332509324,345.133571286,0.483517495907,331.918724677,9.39486185054,51.1365587303,46.9548945102,8.35413293942,-1.86184700278,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2028',)",3756684888.3,7,11.4720001221,991.979980469,empty,3756697835.83,-8.67000007629,3756697835.85,0.0,358.100006104,5.69999980927,3756684888.3,15.5600004196,port_timestamp,81.9570007324,3.70040011406,11.3819999695,5.90000009537,99198.0,-6.88630624114,7.76129406103,5.57550001144,32.6310455035,7.01622486115,0.98,-0.123761986181,0.46783294898,345.182235531,0.483926334657,317.163121063,9.94618418255,54.4353942249,49.8258135581,12.900002547,-2.71492186868,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2029',)",3756684952.14,7,11.4949998856,992.539978027,empty,3756697835.83,-5.98000001907,3756697835.85,0.0,361.100006104,8.25,3756684952.14,15.529999733,port_timestamp,81.716003418,3.70020008087,11.3819999695,5.90000009537,99254.0,-3.62501946613,9.52271673937,5.57550001144,32.6290805866,7.00224971771,0.98,-0.123477689372,0.46831949431,345.229469848,0.484324156452,338.857377787,9.70787846472,50.362319132,48.9076949227,9.99784112933,-2.96771690857,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2030',)",3756684986.49,7,11.5469999313,992.260009766,empty,3756697835.83,-7.84000015259,3756697835.85,0.0,362.600006104,5.23000001907,3756684986.49,15.5600004196,port_timestamp,81.5260009766,3.70029997826,11.3830003738,6.0,99226.0,-6.20735499198,7.09135012502,5.67000007629,32.629177078,7.0120549202,0.98,-0.123324703423,0.46858131434,345.254855496,0.484538368577,317.427752881,8.99313578635,49.8281307703,44.7367967009,8.54962515198,-3.43182327999,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2031',)",3756685052.07,7,11.5629997253,992.809997559,empty,3756697835.83,-7.40999984741,3756697835.85,0.0,363.399993896,5.80000019073,3756685052.07,15.5200004578,port_timestamp,81.7389984131,3.70050001144,11.3859996796,6.09999990463,99281.0,-5.64374401441,7.52969145789,5.76449966431,32.6284914216,7.03402614594,0.98,-0.12303263084,0.469081167126,345.303258115,0.484947594698,321.97804635,8.96272680933,42.2135658572,43.7630264666,7.79585856597,-3.58081951107,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2032',)",3756685116.82,7,11.6149997711,992.33001709,empty,3756697835.83,-7.61999988556,3756697835.85,0.0,364.799987793,8.18999958038,3756685116.82,15.5399999619,port_timestamp,81.5429992676,3.70050001144,11.3839998245,6.09999990463,99233.0,-5.22405024108,9.89190529985,5.76449966431,32.6302586827,7.04476737976,0.98,-0.122744308084,0.469574602458,345.350959217,0.485351905776,331.568621845,10.7146459574,50.3359976895,52.9070521455,6.45235891111,-5.17108779349,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2033',)",3756685180.59,7,11.6529998779,992.260009766,empty,3756697835.83,-9.22000026703,3756697835.85,0.0,364.899993896,7.69999980927,3756685180.59,15.5799999237,port_timestamp,81.0739974976,3.70040011406,11.3839998245,6.09999990463,99226.0,-6.89645009195,9.8355161591,5.76449966431,32.6292781433,7.02226114273,0.98,-0.122460282938,0.470060682866,345.397871636,0.485750518758,324.121961537,11.5584901354,56.8641831604,58.6736649059,6.36034331937,-6.30722000183,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2034',)",3756695492.69,7,12.2700004578,991.979980469,empty,3756697835.83,-6.03000020981,3756697835.85,0.0,365.700012207,5.42999982834,3756695492.69,15.5600004196,port_timestamp,82.3690032959,3.7107000351,11.4630002975,-21.5,99198.0,-4.40772957825,6.81305516131,-20.3174991608,32.6604387738,7.43455076218,0.98,-0.0754142917314,0.547704865231,352.160156525,0.552872439895,325.337221016,7.61732039988,42.9136493517,26.5327602799,6.03580329899,-9.97241338792,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,24,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,24,29,29,29,29,44.38,-124.95
"('2035',)",3756695559.01,7,12.3079996109,991.640014648,empty,3756697835.83,-9.31000041962,3756697835.85,0.0,365.899993896,5.82999992371,3756695559.01,15.5699996948,port_timestamp,82.2099990845,3.70880007744,11.4499998093,5.0,99164.0,-7.47036354908,8.05348839748,4.72499990463,32.6533123021,7.44133424759,0.98,-0.0743167827061,0.547529652387,352.270419024,0.55255018273,315.42258596,10.5375957625,24.1687931958,37.5543645171,5.80273668159,-14.9840172831,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2036',)",3756695630.12,7,12.3000001907,992.599975586,empty,3756697835.83,-10.0,3756697835.85,0.0,362.600006104,7.11999988556,3756695630.12,15.5799999237,port_timestamp,82.0950012207,3.71309995651,11.486000061,5.0,99260.0,-7.80058652748,9.47867333532,4.72499990463,32.6636192986,7.4197640419,0.98,-0.073139967585,0.547341778647,352.388791604,0.552206915487,319.133425867,11.8102545998,32.9867499386,44.3396311155,9.17552574741,-16.3211306768,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2037',)",3756695665.02,7,12.3079996109,991.909973145,empty,3756697835.83,-8.39999961853,3756697835.85,0.0,363.700012207,8.56000041962,3756695665.02,15.5600004196,port_timestamp,82.375,3.71339988708,11.4879999161,5.09999990463,99191.0,-5.88077031205,10.4522792401,4.81949996948,32.6647878835,7.45430612564,0.98,-0.0725623338709,0.547249561778,352.446947923,0.552039287699,329.61307689,11.4823731365,29.1173283772,41.687456089,8.12396046122,-15.8745882035,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2038',)",3756695731.47,7,12.3310003281,992.260009766,empty,3756741914.0,-7.75,3756741914.03,0.0,362.0,10.5799999237,3756695731.47,15.5699996948,port_timestamp,82.4430007935,3.71440005302,11.4960002899,5.09999990463,99226.0,-4.72711704863,12.2332850369,4.81949996948,32.6675112951,7.4691901207,0.98,-0.0714626402874,0.547074000178,352.557762786,0.551721732967,338.27822157,12.5794533413,33.2999732892,45.7275927486,9.81671455158,-17.9458388661,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2039',)",3756695797.13,7,12.361000061,991.909973145,empty,3756741914.0,-7.17000007629,3756741914.03,0.0,360.399993896,8.55000019073,3756695797.13,15.5699996948,port_timestamp,82.6529998779,3.71539998055,11.5,4.90000009537,99191.0,-4.69582181151,10.1222854075,4.63049983978,32.6737630667,7.50579929352,0.98,-0.0703759382055,0.546900512619,352.667393489,0.55140995945,334.216861888,10.6340371173,27.8272931951,36.3082020049,11.3787247611,-15.2291337311,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2040',)",3756695863.57,7,12.4060001373,992.049987793,empty,3756741914.0,-8.22999954224,3756741914.03,0.0,361.0,9.92000007629,3756695863.57,15.5900001526,port_timestamp,82.4260025024,3.71350002289,11.486000061,5.0,99205.0,-5.36244115914,11.7210715719,4.72499990463,32.6675363729,7.506295681,0.98,-0.0692764432197,0.546724982724,352.778440619,0.551096572589,334.653601378,12.364611373,30.5716203578,42.8221338902,10.7421800598,-19.2096145866,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2041',)",3756695926.36,7,12.4359998703,992.190002441,empty,3756741914.0,-10.0799999237,3756741914.03,0.0,358.5,6.82000017166,3756695926.36,15.5799999237,port_timestamp,82.3290023804,3.71659994125,11.5109996796,5.19999980927,99219.0,-7.95595704452,9.20986147068,4.9139995575,32.6757900136,7.51121616364,0.98,-0.0682373380357,0.546559093815,352.883504255,0.550802303312,317.68292374,11.716182409,30.7065766061,40.5102245822,13.2825792752,-18.1722276938,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2042',)",3756695990.51,7,12.4739999771,992.260009766,empty,3756741914.0,-8.17000007629,3756741914.03,0.0,364.399993896,8.28999996185,3756695990.51,15.5500001907,port_timestamp,82.4769973755,3.71679997444,11.5129995346,5.0,99226.0,-5.72902632427,10.1316957115,4.72499990463,32.6759792941,7.54313516617,0.98,-0.0671756425331,0.546389598454,352.990967634,0.550503551531,329.430493821,11.1325938767,22.1100679354,36.9270635864,7.58950112891,-17.6814968752,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2043',)",3756706290.57,7,12.8199996948,989.91998291,empty,3756741914.0,-2.21000003815,3756741914.03,0.0,0.0,9.72000026703,3756706290.57,15.5900001526,port_timestamp,78.3590011597,3.72429990768,11.5719995499,28.6000003815,98992.0,0.39772393975,9.96013659682,27.0270004272,32.6972032227,7.34735584259,0.98,0.102207909498,0.519006682406,11.1406921935,0.528974851147,1.79282512553,9.44575374362,343.967041102,33.5999607026,359.946795697,-22.5662147675,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,25,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,25,29,29,29,29,44.38,-124.95
"('2044',)",3756706356.87,7,12.8199996948,990.049987793,empty,3756741914.0,-6.13999986649,3756741914.03,0.0,0.0,13.6599998474,3756706356.87,15.5900001526,port_timestamp,78.1230010986,3.72449994087,11.5740003586,5.5,99005.0,-2.3705278923,14.7876905467,5.19749975204,32.6973895578,7.3241648674,0.98,0.102515108878,0.518707627158,11.179615368,0.528740910107,350.167400363,14.4817062269,382.337124079,61.141913147,360.616804353,-34.2240936684,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2045',)",3756706424.4,7,12.8500003815,989.710021973,empty,3756741914.0,-7.55000019073,3756741914.03,0.0,352.100006104,11.9099998474,3756706424.4,15.5699996948,port_timestamp,77.922996521,3.72440004349,11.5729999542,5.40000009537,98971.0,-4.18763650942,13.4652998374,5.10300016403,32.6972963958,7.32227516174,0.98,0.10282797946,0.518403051057,11.2192925025,0.528502901321,341.665350303,13.6392896415,46.5910143574,61.3238033802,19.788116456,-29.4179053148,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2046',)",3756706491.18,7,12.8579998016,990.119995117,empty,3756741914.0,-7.30000019073,3756741914.03,0.0,358.600006104,14.7700004578,3756706491.18,15.5799999237,port_timestamp,77.5879974365,3.72410011292,11.5719995499,5.40000009537,99012.0,-3.2014108334,16.161493897,5.10300016403,32.695250252,7.29146909714,0.98,0.103137421375,0.518101812726,11.2585699743,0.528267750329,348.072058314,15.9886132942,49.557260628,76.5412280712,13.4998442236,-35.9253981416,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2047',)",3756706526.12,7,12.873000145,990.190002441,empty,3756741914.0,-5.76000022888,3756741914.03,0.0,360.5,14.9399995804,3756706526.12,15.529999733,port_timestamp,77.4100036621,3.72250008583,11.5699996948,5.40000009537,99019.0,-1.67028117205,15.9245518274,5.10300016403,32.6813845273,7.28132963181,0.98,0.103299277668,0.517944247388,11.2791283252,0.528144851503,353.433121496,15.5083572546,45.7488345402,74.2080320949,11.6481975347,-35.0043949254,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2048',)",3756706588.39,7,12.8350000381,990.400024414,empty,3756741914.0,-6.53999996185,3756741914.03,0.0,359.0,13.8100004196,3756706588.39,15.5799999237,port_timestamp,77.672996521,3.72399997711,11.5699996948,5.40000009537,99040.0,-2.71765834701,15.0366899349,5.10300016403,32.6960357406,7.28639793396,0.98,0.103587827874,0.517663346908,11.3158025722,0.527925921712,349.003676006,14.7905903548,48.3681429952,69.5488955599,13.0964965046,-32.1325133278,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2049',)",3756706654.57,7,12.8050003052,989.849975586,empty,3756741914.0,-4.42000007629,3756741914.03,0.0,358.399993896,12.1599998474,3756706654.57,15.5799999237,port_timestamp,77.9160003662,3.72359991074,11.5679998398,5.30000019073,98985.0,-1.10054144404,12.8915012894,5.00850009918,32.693895285,7.29894542694,0.98,0.10389445272,0.517364850963,11.3548074083,0.527693515516,354.44063094,12.4326151081,38.9726575261,55.8823436313,13.6546404197,-25.5558264257,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2050',)",3756706716.42,7,12.8350000381,990.599975586,empty,3756741914.0,-4.76000022888,3756741914.03,0.0,357.5,15.4799995422,3756706716.42,15.5699996948,port_timestamp,77.5080032349,3.72379994392,11.5690002441,5.30000019073,99060.0,-0.564154069416,16.1854786211,5.00850009918,32.6949651179,7.26938343048,0.98,0.104181024492,0.517085876466,11.3912924095,0.527476529815,357.557529849,15.6826401794,50.6958853927,75.7549194809,14.545584918,-34.596118907,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2051',)",3756706778.68,7,12.8420000076,990.260009766,empty,3756741914.0,-2.3599998951,3756741914.03,0.0,361.799987793,14.4499998093,3756706778.68,15.5799999237,port_timestamp,77.0729980469,3.72390007973,11.5699996948,5.19999980927,99026.0,1.4847724433,14.5659721538,4.9139995575,32.6950629394,7.23421859741,0.98,0.104469468132,0.516805079727,11.4280460381,0.527258342943,5.61118932127,14.1168102551,44.233201612,68.6633572206,10.3772342154,-30.5196054238,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2052',)",3756717093.59,7,11.6979999542,990.190002441,empty,3756741914.0,3.46000003815,3756741914.03,0.0,366.0,9.77000045776,3756717093.59,16.0300006866,port_timestamp,84.2860031128,3.72539997101,11.5649995804,3.59999990463,99019.0,5.88507741414,8.53172743577,3.40199995041,32.7141322346,7.33886909485,0.98,0.152277219895,0.469970354923,17.9530773072,0.494024782987,35.4170324258,9.89226593343,41.6631456212,41.786230439,6.21929575724,-3.18262156297,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2053',)",3756717157.28,7,11.7060003281,989.780029297,empty,3756741914.0,-1.78999996185,3756741914.03,0.0,366.700012207,13.6400003433,3756717157.28,16.0100002289,port_timestamp,83.8539962769,3.7256000042,11.5649995804,5.40000009537,98978.0,1.8241472982,13.6354756376,5.10300016403,32.7160894172,7.30799436569,0.98,0.152582723716,0.469472608223,18.0046170522,0.493645639552,7.23559940079,13.271690318,56.1633633679,60.2482399164,5.55792549862,-4.53980188311,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2054',)",3756717226.2,7,11.7729997635,989.429992676,empty,3756741914.0,-2.66000008583,3756741914.03,0.0,360.600006104,17.1499996185,3756717226.2,16.0200004578,port_timestamp,83.3020019531,3.72539997101,11.5629997253,5.40000009537,98943.0,1.89830783012,17.2509279389,5.10300016403,32.7158992137,7.29459190369,0.98,0.152913338817,0.46893394859,18.0604823962,0.493235782693,5.93764279077,16.8725138679,81.0565454421,81.9156134542,11.4696198913,-8.04219825312,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2055',)",3756717291.5,7,11.7810001373,989.91998291,empty,3756741914.0,0.819999992847,3756741914.03,0.0,359.5,14.5,3756717291.5,16.0100002289,port_timestamp,83.111000061,3.72539997101,11.5629997253,5.5,98992.0,4.56805425356,13.7860538344,5.19749975204,32.7158992137,7.27804613113,0.98,0.153226541511,0.468423658387,18.1134911538,0.492847944867,18.3404879618,14.0303234899,66.4914009771,65.8305055924,12.5201830689,-6.66178793222,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2056',)",3756717325.66,7,11.7810001373,989.780029297,empty,3756741914.0,-0.639999985695,3756741914.03,0.0,361.799987793,17.0100002289,3756717325.66,16.0200004578,port_timestamp,82.7490005493,3.72569990158,11.5640001297,5.59999990463,98978.0,3.81213767741,16.5896749244,5.29199981689,32.7179492805,7.2472319603,0.98,0.153390395632,0.468156696593,18.1412562875,0.492645213147,12.7865764032,16.5314785074,81.5689188383,82.9111735116,10.3063789647,-8.05908908418,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('2057',)",3756717391.28,7,11.8109998703,990.119995117,empty,3756741914.0,-6.71999979019,3756741914.03,0.0,362.200012207,13.1099996567,3756717391.28,16.0300006866,port_timestamp,82.6650009155,3.72569990158,11.5640001297,5.5,99012.0,-3.07375332842,14.4077246175,5.19749975204,32.7179492805,7.25176334381,0.98,0.153705157288,0.467643866424,18.1946568854,0.492256093087,346.96435007,14.3088203436,67.0061329553,68.8944195287,9.91171610665,-7.47553344723,29,29,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
