obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('219',)",3759597285.96,7,7.57999992371,1024.10998535,empty,3759614352.6,6.23000001907,3759614352.65,0.0,340.799987793,0.170000001788,3759597285.96,37.2900009155,port_timestamp,76.8089981079,3.59570002556,10.2989997864,198.199996948,102411.0,6.0596310396,-1.45693922391,187.298995972,32.5549097084,4.89736509323,0.98,0.134295694876,-0.016876289533,97.1625376222,0.13535192208,103.660033058,6.097817659,-67.164548682,68.7577004334,23.6956947498,27.6810521065,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('220',)",3759597351.03,7,7.51900005341,1024.10998535,empty,3759614352.6,6.23000001907,3759614352.65,0.0,342.100006104,-0.219999998808,3759597351.03,37.2900009155,port_timestamp,76.9440002441,3.59549999237,10.2969999313,187.399993896,102411.0,5.9581507074,-1.83350494546,177.092987061,32.5546916812,4.88554573059,0.98,0.133570046871,-0.0169989529112,97.252826847,0.134647398123,107.321080225,6.10126494196,-57.0794328555,69.1992894214,22.425214538,28.3890502457,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('221',)",3759597384.67,7,7.55700016022,1023.97998047,empty,3759614352.6,6.28000020981,3759614352.65,0.0,342.600006104,1.52999997139,3759597384.67,37.2799987793,port_timestamp,76.7600021362,3.59549999237,10.2980003357,183.100006104,102398.0,6.46178900464,-0.15679734414,173.029510498,32.5537943544,4.88715028763,0.98,0.13319486591,-0.0170623734177,97.2998804728,0.134283271078,91.2648817736,6.33013662055,-51.1322559979,71.1436433725,21.9627484503,28.7908626773,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('222',)",3759597448.24,7,7.52699995041,1023.97998047,empty,3759614352.6,6.48999977112,3759614352.65,0.0,342.600006104,1.12000000477,3759597448.24,37.2900009155,port_timestamp,76.4820022583,3.59540009499,10.2969999313,203.5,102398.0,6.55787029556,-0.607317237059,192.307495117,32.5536857386,4.85940361023,0.98,0.132485857423,-0.0171822240554,97.3895015835,0.133595401271,95.2475694175,6.45242779978,-64.6332966078,73.0501516999,21.9596584179,29.5854393447,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('223',)",3759597516.03,7,7.49700021744,1023.97998047,empty,3759614352.6,6.46000003815,3759614352.65,0.0,342.600006104,1.47000002861,3759597516.03,37.2799987793,port_timestamp,76.0970001221,3.59559988976,10.2980003357,231.699996948,102398.0,6.61997605853,-0.261567508393,218.956497192,32.5547964339,4.82494354248,0.98,0.131729896947,-0.0173100114469,97.4860795398,0.132862343221,92.1559474784,6.49284221109,-92.4257107026,74.4609298981,21.961552055,30.1083045366,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('224',)",3759597579.76,7,7.58699989319,1023.90997314,empty,3759614352.6,6.38000011444,3759614352.65,0.0,339.899993896,1.08000004292,3759597579.76,37.2799987793,port_timestamp,76.4629974365,3.59570002556,10.2989997864,238.399993896,102391.0,6.44125155342,-0.617316757033,225.287994385,32.5549097084,4.87852859497,0.98,0.131019104058,-0.0174301637195,97.5778640334,0.132173432412,95.4305424942,6.33868263047,-100.858045545,71.4015475477,24.578211828,28.4501894645,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('225',)",3759600691.66,7,7.91099977493,1023.01000977,empty,3759614352.6,5.28000020981,3759614352.65,0.0,341.5,0.759999990463,3759600691.66,37.2900009155,port_timestamp,76.0849990845,3.59559988976,10.2989997864,147.0,102301.0,5.29587727463,-0.640067256756,138.914993286,32.5538999739,4.96745157242,0.98,0.0969262169367,-0.0242528860753,104.048110942,0.0999144334551,96.7551946339,5.23529554461,-35.3769293747,59.2516021023,22.9989151324,21.2290029006,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('226',)",3759600754.38,7,7.90299987793,1022.73999023,empty,3759614352.6,6.40000009537,3759614352.65,0.0,340.0,-0.230000004172,3759600754.38,37.2700004578,port_timestamp,76.1039962769,3.59540009499,10.295999527,214.5,102274.0,6.11969275209,-1.88739551833,202.70249939,32.5545830766,4.96729278564,0.98,0.0966458468051,-0.0250254273135,104.517286812,0.0998333196728,107.181990744,6.30440452217,-85.3990863649,68.2329446523,24.4993327134,24.5711356591,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('227',)",3759600824.2,7,7.95599985123,1022.86999512,empty,3759614352.6,6.15999984741,3759614352.65,0.0,339.600006104,1.14999997616,3759600824.2,37.2799987793,port_timestamp,76.0419998169,3.59559988976,10.2980003357,243.100006104,102287.0,6.24704400804,-0.492482717348,229.729507446,32.5547964339,4.98059558868,0.98,0.0963337488053,-0.0258853925808,105.040414175,0.0997509133188,94.3381900918,6.16838307472,-112.052943765,66.6294869569,24.8971375132,23.5652874401,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('228',)",3759600893.9,7,7.90299987793,1022.73999023,empty,3759614352.6,6.11999988556,3759614352.65,0.0,341.0,0.0799999982119,3759600893.9,37.2599983215,port_timestamp,75.1979980469,3.59559988976,10.2989997864,241.5,102274.0,5.93000152721,-1.51521631663,228.217498779,32.5538999739,4.90798139572,0.98,0.0960221916693,-0.0267438675339,105.563454165,0.0996769569341,104.312999914,6.02086913321,-113.536775049,67.4344774369,23.5285184001,23.7177278931,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('229',)",3759600928.7,7,7.89599990845,1022.86999512,empty,3759614352.6,6.36999988556,3759614352.65,0.0,340.299987793,-0.0399999991059,3759600928.7,37.2799987793,port_timestamp,75.297996521,3.59559988976,10.2989997864,243.0,102287.0,6.14016509303,-1.69613418462,229.634994507,32.5538999739,4.91155529022,0.98,0.0958666366019,-0.0271724891694,105.824878666,0.0996431441747,105.435981798,6.27048458824,-100.675571711,69.5070101218,24.2164475948,24.5788169374,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('230',)",3759600993.1,7,7.98600006104,1022.86999512,empty,3759614352.6,5.94999980927,3759614352.65,0.0,341.399993896,1.01999998093,3759600993.1,37.2799987793,port_timestamp,75.7050018311,3.59559988976,10.2989997864,251.0,102287.0,6.01045103766,-0.563361354092,237.194992065,32.5538999739,4.96862077713,0.98,0.0955788016125,-0.0279655993265,106.309057301,0.0995860535586,95.1721400415,5.93905398047,-126.479799961,64.9937720773,23.1565436232,22.5648764043,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('231',)",3759601057.91,7,8.00100040436,1022.94000244,empty,3759614352.6,6.01999998093,3759614352.65,0.0,339.5,0.330000013113,3759601057.91,37.2999992371,port_timestamp,75.8489990234,3.59559988976,10.2989997864,253.899993896,102294.0,5.898497805,-1.24780744643,239.93548584,32.5538999739,4.98285770416,0.98,0.0952890668879,-0.0287639440774,106.796957369,0.0995357762176,101.86327469,5.92986498318,-122.580010087,64.4769731168,24.9912436436,22.3502688299,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('232',)",3759601122.23,7,7.94899988174,1022.86999512,empty,3759614352.6,6.40000009537,3759614352.65,0.0,339.200012207,1.5,3759601122.23,37.2799987793,port_timestamp,75.4169998169,3.59559988976,10.2980003357,263.299987793,102287.0,6.56984909788,-0.21698859821,248.818481445,32.5547964339,4.93717670441,0.98,0.0950015760891,-0.0295561058399,107.281531335,0.099493029162,91.6581228413,6.47755983142,-128.416542197,70.5114284089,25.2926959577,24.5978148814,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('233',)",3759601186.22,7,7.98600006104,1022.86999512,empty,3759614352.6,6.34000015259,3759614352.65,0.0,338.399993896,0.97000002861,3759601186.22,37.2700004578,port_timestamp,75.8420028687,3.59559988976,10.2989997864,278.0,102287.0,6.37400680355,-0.713119385963,262.709991455,32.5538999739,4.97764015198,0.98,0.0947155603813,-0.0303442030877,107.763998026,0.0994575690401,96.205644014,6.31630275295,-145.028561039,67.931865228,26.0719833436,23.6775818445,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('234',)",3759604291.77,7,8.13700008392,1022.25,empty,3759614352.6,6.36999988556,3759614352.65,0.0,334.600006104,1.09000003338,3759604291.77,37.2700004578,port_timestamp,74.5179977417,3.5952000618,10.2950000763,135.800003052,102225.0,6.43419785843,-0.605059115582,128.331008911,32.5534637744,4.94411039352,0.98,0.0804466201311,-0.068463703007,130.399282438,0.105635871369,94.8273639452,6.37636961248,-7.66708483495,69.009167682,29.7092464352,21.945509959,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('235',)",3759604355.39,7,8.16699981689,1022.25,empty,3759614352.6,6.92000007629,3759614352.65,0.0,334.299987793,0.170000001788,3759604355.39,37.2599983215,port_timestamp,74.3779983521,3.5952000618,10.2950000763,184.100006104,102225.0,6.72586275502,-1.63648136473,173.974502563,32.5534637744,4.94489383698,0.98,0.0798938581149,-0.0691566105537,130.87966345,0.105667711945,103.269657803,6.82828012487,-48.0467767208,72.9887804674,30.0305022478,22.9084431275,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('236',)",3759604422.08,7,8.11400032043,1022.32000732,empty,3759614352.6,7.51000022888,3759614352.65,0.0,334.200012207,0.00999999977648,3759604422.08,37.2900009155,port_timestamp,73.5889968872,3.5952000618,10.2950000763,165.100006104,102232.0,7.2539062922,-1.94449143525,156.019500732,32.5534637744,4.87430715561,0.98,0.0793143512309,-0.0698830437775,131.382939114,0.10570906356,104.643121397,7.41545185008,-11.6699519134,80.6682957432,30.1400909136,25.3229276779,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('237',)",3759604492.49,7,8.18200016022,1022.17999268,empty,3759614352.6,5.34999990463,3759614352.65,0.0,334.399993896,0.759999990463,3759604492.49,37.2799987793,port_timestamp,73.4290008545,3.5952000618,10.2950000763,150.0,102218.0,5.36346569911,-0.658281595919,141.75,32.5534637744,4.88694095612,0.98,0.0787025906327,-0.0706499082198,131.913755012,0.105761558724,96.344858752,5.3173331768,-32.1976330753,61.216510286,29.8292447502,18.5066118885,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('238',)",3759604525.92,7,8.29500007629,1022.25,empty,3759614352.6,5.78000020981,3759614352.65,0.0,335.600006104,-0.0599999986589,3759604525.92,37.2599983215,port_timestamp,75.0530014038,3.59509992599,10.2939996719,137.699996948,102225.0,5.56528493953,-1.56192380322,130.126495361,32.5533551211,5.03360462189,0.98,0.0784120638641,-0.071014094225,132.165646065,0.105789665554,105.201549517,5.6858232222,-22.5567836662,60.5098534895,28.7248899196,18.3349682861,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('239',)",3759604587.22,7,8.24199962616,1022.04998779,empty,3759614352.6,6.48000001907,3759614352.65,0.0,337.100006104,-0.170000001788,3759604587.22,37.2599983215,port_timestamp,75.8170013428,3.59509992599,10.2950000763,127.800003052,102205.0,6.21254928828,-1.8502787867,120.771003723,32.5524577888,5.06767368317,0.98,0.0778794430512,-0.0716817540316,132.627069192,0.105846499758,106.168219904,6.38729845197,-7.00440658361,65.6203674835,27.3257023866,20.8205272695,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('240',)",3759604653.27,7,8.17399978638,1022.10998535,empty,3759614352.6,6.38999986649,3759614352.65,0.0,338.600006104,-0.119999997318,3759604653.27,37.2799987793,port_timestamp,76.6859970093,3.59500002861,10.2930002213,128.699996948,102211.0,6.13865965933,-1.77858254798,121.621498108,32.5532455999,5.10194444656,0.98,0.0773055319099,-0.0724011727858,133.123673744,0.105915414764,105.721124292,6.29690945965,-5.21700896606,64.0439817757,25.8657215661,21.3607878732,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('241',)",3759604720.22,7,8.16699981689,1022.04998779,empty,3759614352.6,6.25,3759614352.65,0.0,337.799987793,0.639999985695,3759604720.22,37.2599983215,port_timestamp,76.8089981079,3.59500002861,10.2930002213,144.899993896,102205.0,6.20123889002,-1.00833338266,136.930496216,32.5532455999,5.1080160141,0.98,0.0767237658774,-0.0731304379353,133.626377678,0.105993382827,98.6819037099,6.19550563342,-26.088515177,63.0595354516,26.6337827224,21.1486628649,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('242',)",3759604788.18,7,8.24199962616,1022.04998779,empty,3759614352.6,5.61000013351,3759614352.65,0.0,336.200012207,0.879999995232,3759604788.18,37.2599983215,port_timestamp,77.3249969482,3.59489989281,10.2919998169,166.800003052,102205.0,5.64573445288,-0.610068829884,157.62600708,32.5531330817,5.16878604889,0.98,0.0761332934273,-0.0738706168999,134.1358093,0.106080848457,95.4990481861,5.59535214254,-54.2150080839,56.5688256106,28.1547904755,18.6873829101,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('243',)",3759607890.26,7,7.71500015259,1021.48999023,empty,3759614352.6,5.13000011444,3759614352.65,0.0,344.399993896,2.65000009537,3759607890.26,37.2999992371,port_timestamp,81.3180007935,3.59389996529,10.2829999924,73.9000015259,102149.0,5.64283354168,1.22385918329,69.8355026245,32.5511408829,5.24732780457,0.98,0.04872076126,-0.105120112483,155.133358823,0.115861773792,76.6361215407,5.749807281,32.1001906279,56.7179738941,20.179425425,24.8174453924,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('244',)",3759607954.72,7,7.61000013351,1021.42999268,empty,3759614352.6,6.44000005722,3759614352.65,0.0,344.399993896,1.54999995232,3759607954.72,37.2599983215,port_timestamp,81.5319976807,3.59409999847,10.2849998474,110.699996948,102143.0,6.62148147285,-0.179119216974,104.611495972,32.5513631952,5.22381496429,0.98,0.0478333206693,-0.104009424705,155.30257796,0.114481382739,90.6546268887,6.57407723635,8.38908684437,63.8662419191,20.2255073644,28.9088335325,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('245',)",3759608020.09,7,7.59499979019,1021.35998535,empty,3759614352.6,5.34999990463,3759614352.65,0.0,344.299987793,0.180000007153,3759608020.09,37.25,port_timestamp,81.9570007324,3.59430003166,10.2860002518,106.400001526,102136.0,5.21254623529,-1.2183023956,100.54800415,32.5524781835,5.24610090256,0.98,0.0469331996023,-0.102882866513,155.478433743,0.113082312705,102.18489349,5.28466827344,-2.11590218204,53.5875893708,20.2581256057,24.5863869918,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('246',)",3759608085.98,7,7.42899990082,1021.48999023,empty,3759614352.6,5.19999980927,3759614352.65,0.0,345.0,2.0,3759608085.98,37.25,port_timestamp,81.5090026855,3.59450006485,10.2889995575,100.800003052,102149.0,5.54128805461,0.578035217097,95.2560043335,32.5517999886,5.15766859055,0.98,0.046025987934,-0.101747433986,155.660131605,0.111673326664,82.9481415664,5.53714814992,9.52622097287,57.9297711641,19.5844507389,27.2680034033,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('247',)",3759608151.75,7,7.54199981689,1021.48999023,empty,3759614352.6,5.86000013351,3759614352.65,0.0,346.5,0.819999992847,3759608151.75,37.2799987793,port_timestamp,81.7910003662,3.59450006485,10.2880001068,101.199996948,102149.0,5.87151037616,-0.733053514927,95.6339950562,32.5526965328,5.21580696106,0.98,0.0451205248137,-0.100614189878,155.846107375,0.110268204684,96.195051323,5.86061414868,16.5494040108,58.7444462654,18.1714165675,27.2058857468,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('248',)",3759608184.71,7,7.45900011063,1021.28997803,empty,3759614352.6,5.76000022888,3759614352.65,0.0,347.600006104,-0.889999985695,3759608184.71,37.2700004578,port_timestamp,82.2379989624,3.59430003166,10.2869997025,107.699996948,102129.0,5.33000293564,-2.35812877454,101.776496887,32.5515816169,5.21567821503,0.98,0.0446667124557,-0.100046215137,155.941111245,0.109564411945,113.133887092,5.74749648431,1.10335568222,58.0562370759,17.0948518555,27.728763638,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('249',)",3759608250.57,7,7.36899995804,1021.35998535,empty,3759614352.6,5.17000007629,3759614352.65,0.0,346.700012207,1.21000003815,3759608250.57,37.2799987793,port_timestamp,82.516998291,3.59430003166,10.2869997025,107.900001526,102136.0,5.30675900456,-0.176945609408,101.965499878,32.5515816169,5.20087146759,0.98,0.0437599000615,-0.098911282327,156.134651215,0.108159006213,90.8494605295,5.263577579,0.575205290271,54.9392748846,17.9248465299,26.9272318943,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('250',)",3759608314.69,7,7.33900022507,1021.42999268,empty,3759614352.6,5.09999990463,3759614352.65,0.0,344.600006104,0.230000004172,3759608314.69,37.2700004578,port_timestamp,83.138999939,3.59419989586,10.2869997025,119.800003052,102143.0,4.98416825082,-1.10497324705,113.210998535,32.5505716056,5.22906684875,0.98,0.0428770993397,-0.0978064016371,156.327957763,0.106792030831,101.520594927,5.04289037142,-14.1988576977,52.6610164022,19.9381827038,26.4129417315,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,13,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('251',)",3759608379.63,7,7.25600004196,1021.28997803,empty,3759614352.6,4.76999998093,3759614352.65,0.0,344.600006104,0.920000016689,3759608379.63,37.2900009155,port_timestamp,83.4469985962,3.59409999847,10.2860002518,145.5,102129.0,4.84507792054,-0.352873621372,137.497497559,32.5504657899,5.21939945221,0.98,0.0419830500314,-0.096687442633,156.528835031,0.105408908793,93.053133727,4.80992221281,-34.2203284165,51.3522445887,19.9153062737,26.3903502187,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('252',)",3759611491.66,7,7.89599990845,1020.46002197,empty,3759614358.04,5.61999988556,3759614358.05,0.0,324.100006104,0.800000011921,3759611491.66,37.3199996948,port_timestamp,81.8140029907,3.59450006485,10.2880001068,94.1999969482,102046.0,5.63457829637,-0.689874013756,89.0189971924,32.5526965328,5.35056447983,0.98,0.00130844273662,-0.0443943517334,178.311799871,0.0444136295322,96.5366419274,5.67012991367,26.3771090714,53.0881663449,39.7905712829,22.360629106,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('253',)",3759611554.15,7,7.99399995804,1020.46002197,empty,3759614358.04,5.61000013351,3759614358.05,0.0,329.5,2.58999991417,3759611554.15,37.2799987793,port_timestamp,81.96900177,3.59470009804,10.2899999619,96.4000015259,102046.0,6.09067907325,1.04107131363,91.0979995728,32.5529186723,5.39673185349,0.98,0.00192912637462,-0.0442260116558,177.502357242,0.0442680656405,79.8933805887,6.18471876482,22.090416842,55.5763089416,34.6482066205,22.9639008525,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('254',)",3759611624.46,7,7.92600011826,1020.5300293,empty,3759614358.04,5.82000017166,3759614358.05,0.0,332.700012207,1.14999997616,3759611624.46,37.3199996948,port_timestamp,82.1289978027,3.59470009804,10.2930002213,84.9000015259,102053.0,5.91875919961,-0.403969652754,80.2304992676,32.5502275141,5.38188123703,0.98,0.00262744760899,-0.0440366149269,176.585491392,0.0441149287108,93.4815411282,5.9270706676,37.7646952151,54.3010363316,31.552435,23.0086718312,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
