obs,air_temperature,air_temperature_qc_executed,air_temperature_qc_results,barometric_pressure,barometric_pressure_qc_executed,barometric_pressure_qc_results,ct_depth,dcl_controller_timestamp,deployment,driver_timestamp,eastward_wind_velocity,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,ingestion_timestamp,internal_timestamp,lat,lon,longwave_irradiance,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,met_barpres,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed,met_current_speed_qc_executed,met_current_speed_qc_results,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_netsirr,met_netsirr_qc_executed,met_netsirr_qc_results,met_relwind_direction,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_salsurf,met_salsurf_qc_executed,met_salsurf_qc_results,met_sensflx_minute,met_spechum,met_spechum_qc_executed,met_spechum_qc_results,met_windavg_mag_corr_east,met_windavg_mag_corr_north,northward_wind_velocity,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,port_timestamp,precipitation,precipitation_qc_executed,precipitation_qc_results,preferred_timestamp,relative_humidity,relative_humidity_qc_executed,relative_humidity_qc_results,sea_surface_conductivity,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,sea_surface_temperature,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,shortwave_irradiance,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('653',)",10.7720003128,29,29,1030.45996094,29,29,0.98,empty,7,3757518037.58,-2.49000000954,29,29,3757518037.64,0.0,44.38,-124.95,288.100006104,29,29,103046.0,29,29,351.499967473,29,29,0.0445196863334,29,29,130.526410612,52.2982373014,78.785803916,3.68550014496,29,29,210.782581132,29,29,9.14143005967,29,29,32.5512128573,29,29,1.87275527775,6.36919879913,29,29,-4.68499709877,-7.80951382879,-8.76000022888,29,29,3757473393.2,39.9700012207,29,13,port_timestamp,80.9810028076,29,29,3.66210007668,29,13,11.045999527,29,29,3.90000009537,29,29,3757473393.2,-0.00658045361692,0.0440306722799
"('654',)",10.7489995956,29,29,1030.31994629,29,29,0.98,empty,7,3757518037.58,-0.629999995232,29,29,3757518037.64,0.0,44.38,-124.95,289.600006104,29,29,103031.992188,29,29,351.432755448,29,29,0.0443253460777,29,29,122.780577031,47.1074533853,77.3093423316,3.59099984169,29,29,199.305466086,29,29,8.33311931912,29,29,32.5506313931,29,29,1.95478115607,6.38086175919,29,29,-2.76156931981,-7.82071240088,-8.27000045776,29,29,3757473458.3,39.9599990845,29,13,port_timestamp,81.2419967651,29,29,3.66240000725,29,13,11.0500001907,29,29,3.79999995232,29,29,3757473458.3,-0.00660314930954,0.043830750896
"('655',)",10.763999939,29,29,1030.5300293,29,29,0.98,empty,7,3757518037.58,-2.36999988556,29,29,3757518037.64,0.0,44.38,-124.95,291.100006104,29,29,103053.0,29,29,351.395937424,29,29,0.0442196318627,29,29,119.835250577,45.8479183757,75.8743608491,3.68550014496,29,29,211.554070773,29,29,8.3007471461,29,29,32.5508350529,29,29,1.7984714971,6.41341733932,29,29,-4.35042121204,-7.02973228109,-7.92000007629,29,29,3757473493.73,39.9399986267,29,13,port_timestamp,81.5899963379,29,29,3.66260004044,29,13,11.0520000458,29,29,3.90000009537,29,29,3757473493.73,-0.00661549797497,0.0437219742077
"('656',)",10.7419996262,29,29,1030.18005371,29,29,0.98,empty,7,3757518037.58,-1.97000002861,29,29,3757518037.64,0.0,44.38,-124.95,291.100006104,29,29,103018.007812,29,29,351.325442006,29,29,0.044018672181,29,29,119.517015131,44.0456897079,75.8632882062,3.59099984169,29,29,209.318787793,29,29,7.94391049494,29,29,32.5501559331,29,29,1.97516267009,6.40932559967,29,29,-3.89652079831,-6.88284995067,-7.65999984741,29,29,3757473561.09,39.9500007629,29,13,port_timestamp,81.6299972534,29,29,3.66280007362,29,13,11.0550003052,29,29,3.79999995232,29,29,3757473561.09,-0.00663897835737,0.0435151406633
"('657',)",10.734000206,29,29,1029.9699707,29,29,0.98,empty,7,3757518037.58,-3.01999998093,29,29,3757518037.64,0.0,44.38,-124.95,290.899993896,29,29,102997.0,29,29,320.762265772,29,29,0.015950700753,29,29,93.3023181713,19.6769431722,75.5278328312,2.26800012589,29,29,246.857105934,29,29,3.82830087672,29,29,32.5527778851,29,29,0.357930943546,6.48159503937,29,29,-3.53031745702,-1.49226607624,-2.3599998951,29,29,3757483890.33,39.9599990845,29,13,port_timestamp,82.5739974976,29,29,3.66190004349,29,13,11.0419998169,29,29,2.40000009537,29,29,3757483890.33,-0.0100894488142,0.0123542655442
"('658',)",10.6969995499,29,29,1030.04003906,29,29,0.98,empty,7,3757518037.58,-1.59000003338,29,29,3757518037.64,0.0,44.38,-124.95,290.799987793,29,29,103004.0,29,29,321.443885172,29,29,0.0160523612969,29,29,95.0223114821,22.0712939255,75.6932813471,3.49650001526,29,29,216.85950566,29,29,4.25274295905,29,29,32.5517897041,29,29,0.754236224746,6.47984361649,29,29,-2.56103379145,-3.39010419841,-3.94000005722,29,29,3757483954.45,39.9599990845,29,13,port_timestamp,82.7610015869,29,29,3.66179990768,29,13,11.0419998169,29,29,3.70000004768,29,29,3757483954.45,-0.0100051288381,0.0125529160014
"('659',)",10.6890001297,29,29,1029.77001953,29,29,0.98,empty,7,3757518037.58,-2.84999990463,29,29,3757518037.64,0.0,44.38,-124.95,290.799987793,29,29,102977.0,29,29,322.130769799,29,29,0.0161584548126,29,29,112.462786915,37.7749226784,76.0374239857,3.49650001526,29,29,218.228909259,29,29,7.22047109548,29,29,32.5516873852,29,29,2.14694026633,6.48114395142,29,29,-4.4779814393,-5.65924758278,-6.63000011444,29,29,3757484019.92,39.9500007629,29,13,port_timestamp,82.8000030518,29,29,3.6617000103,29,13,11.0410003662,29,29,3.70000004768,29,29,3757484019.92,-0.00991905082558,0.012755708238
"('660',)",10.7119998932,29,29,1029.9699707,29,29,0.98,empty,7,3757518037.58,-2.58999991417,29,29,3757518037.64,0.0,44.38,-124.95,290.799987793,29,29,102997.0,29,29,322.513163662,29,29,0.0162191425946,29,29,115.1363728,40.4099228764,76.0841304231,3.49650001526,29,29,214.414767436,29,29,7.78857649457,29,29,32.5516873852,29,29,2.13881951567,6.49300098419,29,29,-4.41181556693,-6.41245547343,-7.34000015259,29,29,3757484056.74,39.9399986267,29,13,port_timestamp,82.8399963379,29,29,3.6617000103,29,13,11.0410003662,29,29,3.70000004768,29,29,3757484056.74,-0.00987063186164,0.0128697790639
"('661',)",10.6739997864,29,29,1029.9699707,29,29,0.98,empty,7,3757518037.58,-2.19000005722,29,29,3757518037.64,0.0,44.38,-124.95,290.799987793,29,29,102997.0,29,29,323.114165173,29,29,0.01631692768,29,29,108.623507784,31.6969812025,75.9322636928,3.49650001526,29,29,216.131605847,29,29,6.06433331771,29,29,32.5517897041,29,29,1.76461646023,6.4840631485,29,29,-3.58557926764,-4.88489740361,-5.65000009537,29,29,3757484115.18,39.9599990845,29,13,port_timestamp,82.9359970093,29,29,3.66179990768,29,13,11.0419998169,29,29,3.70000004768,29,29,3757484115.18,-0.00979378715387,0.0130508184455
"('662',)",10.6890001297,29,29,1030.18005371,29,29,0.98,empty,7,3757518037.58,-2.59999990463,29,29,3757518037.64,0.0,44.38,-124.95,290.700012207,29,29,103018.007812,29,29,323.771883235,29,29,0.0164273857002,29,29,101.822658428,27.933089125,75.9580521256,3.40199995041,29,29,223.565692598,29,29,5.42668625137,29,29,32.5508015273,29,29,1.33351712785,6.50739145279,29,29,-3.74970373073,-3.9188421268,-4.76000022888,29,29,3757484179.96,39.9300003052,29,13,port_timestamp,83.1669998169,29,29,3.6617000103,29,13,11.0419998169,29,29,3.59999990463,29,29,3757484179.96,-0.0097086111707,0.0132514855801
"('663',)",10.6669998169,29,29,1030.04003906,29,29,0.98,empty,7,3757518037.58,-1.48000001907,29,29,3757518037.64,0.0,44.38,-124.95,290.5,29,29,103004.0,29,29,324.426142714,29,29,0.016540933853,29,29,110.245430612,35.1456455103,76.2993354116,3.40199995041,29,29,207.588012643,29,29,6.78111404385,29,29,32.5518911658,29,29,2.20244964047,6.49298238754,29,29,-3.15002861165,-5.99665086255,-6.61000013351,29,29,3757484245.28,39.9199981689,29,13,port_timestamp,83.09400177,29,29,3.66190004349,29,13,11.0430002213,29,29,3.59999990463,29,29,3757484245.28,-0.00962271987643,0.0134538379249
"('664',)",10.7119998932,29,29,1030.39001465,29,29,0.98,empty,7,3757518037.58,-2.47000002861,29,29,3757518037.64,0.0,44.38,-124.95,291.399993896,29,29,103039.0,29,29,325.069043762,29,29,0.0166561804125,29,29,113.441783753,36.0464023735,75.4313864825,3.40199995041,29,29,215.596522724,29,29,7.0151353422,29,29,32.5533585989,29,29,1.77124911291,6.4979057312,29,29,-4.09286238209,-5.69060426597,-6.55999994278,29,29,3757484310.36,39.9500007629,29,13,port_timestamp,82.9359970093,29,29,3.66160011292,29,13,11.0380001068,29,29,3.59999990463,29,29,3757484310.36,-0.00953714415985,0.0136554467963
"('665',)",10.6669998169,29,29,1030.39001465,29,29,0.98,empty,7,3757518037.58,-1.58000004292,29,29,3757518037.64,0.0,44.38,-124.95,290.600006104,29,29,103039.0,29,29,325.682867286,29,29,0.0167697068765,29,29,105.633872288,31.1989273996,76.0953574155,3.40199995041,29,29,210.387330847,29,29,5.9413518535,29,29,32.5514806308,29,29,1.74158742319,6.47485733032,29,29,-3.01484575687,-5.1113112601,-5.71999979019,29,29,3757484373.36,39.9399986267,29,13,port_timestamp,82.8909988403,29,29,3.66149997711,29,13,11.0389995575,29,29,3.59999990463,29,29,3757484373.36,-0.00945430871835,0.0138505998204
"('666',)",9.87600040436,29,29,1029.48999023,29,29,0.98,empty,7,3757518037.58,-2.84999990463,29,29,3757518037.64,0.0,44.38,-124.95,288.200012207,29,29,102949.0,29,29,5.14501133473,29,29,0.0451377597379,29,29,109.963720507,28.0422578958,77.8761296554,1.41750001907,29,29,250.169104221,29,29,3.46643834984,29,29,32.5539355398,29,29,5.46283297442,5.93025827408,29,29,-3.25682372307,-1.13101676172,-1.94000005722,29,29,3757494691.26,39.9300003052,29,13,port_timestamp,79.9960021973,29,29,3.66129994392,29,13,11.0340003967,29,29,1.5,29,29,3757494691.26,0.00404780783135,0.0449558962308
"('667',)",9.90600013733,29,29,1029.69995117,29,29,0.98,empty,7,3757518037.58,-3.27999997139,29,29,3757518037.64,0.0,44.38,-124.95,287.600006104,29,29,102969.992188,29,29,5.24321528946,29,29,0.0447285211441,29,29,140.258828938,49.6006635599,78.9055718263,2.07899999619,29,29,224.934624117,29,29,6.57606818521,29,29,32.5530495216,29,29,10.1716314559,5.94802999496,29,29,-4.64058618028,-4.61074375653,-5.65999984741,29,29,3757494757.06,39.9500007629,29,13,port_timestamp,80.0899963379,29,29,3.66129994392,29,13,11.0349998474,29,29,2.20000004768,29,29,3757494757.06,0.00408745772396,0.0445413660892
"('668',)",9.87600040436,29,29,1029.2199707,29,29,0.98,empty,7,3757518037.58,-2.97000002861,29,29,3757518037.64,0.0,44.38,-124.95,288.200012207,29,29,102922.0,29,29,5.34407177786,29,29,0.0443160158744,29,29,143.086481512,55.2475694503,78.389541364,2.17349982262,29,29,219.221574549,29,29,7.24686828206,29,29,32.5531547923,29,29,11.6228705201,5.92124652863,29,29,-4.57822000243,-5.57007217502,-6.57000017166,29,29,3757494823.4,39.9099998474,29,13,port_timestamp,79.8539962769,29,29,3.66140007973,29,13,11.0360002518,29,29,2.29999995232,29,29,3757494823.4,0.00412743724417,0.0441233897698
"('669',)",9.89099979401,29,29,1029.34997559,29,29,0.98,empty,7,3757518037.59,-3.20000004768,29,29,3757518037.64,0.0,44.38,-124.95,288.700012207,29,29,102935.0,29,29,5.39878452298,29,29,0.0440954638002,29,29,140.151507183,47.6597996415,77.787080902,1.88999998569,29,29,225.996745268,29,29,6.21597903567,29,29,32.5537325299,29,29,9.74207188189,5.92997550964,29,29,-4.4670070064,-4.27433600766,-5.28999996185,29,29,3757494858.88,39.9300003052,29,13,port_timestamp,79.9010009766,29,29,3.66109991074,29,13,11.031999588,29,29,2.0,29,29,3757494858.88,0.00414881842931,0.0438998545942
"('670',)",9.9359998703,29,29,1029.34997559,29,29,0.98,empty,7,3757518037.59,-4.38000011444,29,29,3757518037.64,0.0,44.38,-124.95,288.0,29,29,102935.0,29,29,5.50376342683,29,29,0.0436784838224,29,29,145.149720566,52.2983881191,78.5835213412,1.7009999752,29,29,233.061351011,29,29,7.10739707229,29,29,32.5531547923,29,29,10.6861305532,5.98448181152,29,29,-5.67660725416,-4.22778079472,-5.55999994278,29,29,3757494925.98,39.9599990845,29,13,port_timestamp,80.3899993896,29,29,3.66140007973,29,13,11.0360002518,29,29,1.79999995232,29,29,3757494925.98,0.00418925291942,0.0434771216733
"('671',)",9.9139995575,29,29,1029.42004395,29,29,0.98,empty,7,3757518037.59,-2.57999992371,29,29,3757518037.64,0.0,44.38,-124.95,288.700012207,29,29,102942.007812,29,29,5.60609522434,29,29,0.0432796778741,29,29,134.697277694,48.9658417452,77.8530259968,2.26800012589,29,29,218.019784825,29,29,6.60444815866,29,29,32.5540416448,29,29,10.1464100779,5.98052406311,29,29,-4.06367324089,-5.15989912079,-6.03999996185,29,29,3757494990.18,39.9199981689,29,13,port_timestamp,80.4609985352,29,29,3.66140007973,29,13,11.0349998474,29,29,2.40000009537,29,29,3757494990.18,0.004227938637,0.043072671751
"('672',)",10.0120000839,29,29,1029.29003906,29,29,0.98,empty,7,3757518037.59,-3.47000002861,29,29,3757518037.64,0.0,44.38,-124.95,289.0,29,29,102929.0,29,29,5.71621635148,29,29,0.0428587227751,29,29,139.021492939,52.876398857,77.6786957507,2.07899999619,29,29,222.20963009,29,29,7.59743396504,29,29,32.5521626966,29,29,10.5453983279,6.07601690292,29,29,-5.10002993255,-5.5847105624,-6.71999979019,29,29,3757495057.96,39.8899993896,29,13,port_timestamp,81.1959991455,29,29,3.66129994392,29,13,11.0360002518,29,29,2.20000004768,29,29,3757495057.96,0.00426878772223,0.0426456043373
"('673',)",9.9359998703,29,29,1028.93994141,29,29,0.98,empty,7,3757518037.59,-2.61999988556,29,29,3757518037.64,0.0,44.38,-124.95,289.0,29,29,102893.992188,29,29,5.82426509436,29,29,0.0424537244637,29,29,130.842074831,38.875879764,77.4304946049,2.26800012589,29,29,224.789406903,29,29,5.27469634386,29,29,32.5543468806,29,29,7.95436045233,6.04322576523,29,29,-3.7117313445,-3.70122270071,-4.53999996185,29,29,3757495123.21,39.9399986267,29,13,port_timestamp,81.1439971924,29,29,3.6617000103,29,13,11.0380001068,29,29,2.40000009537,29,29,3757495123.21,0.00430810316699,0.0422345707678
"('674',)",9.89099979401,29,29,1029.29003906,29,29,0.98,empty,7,3757518037.59,-3.65000009537,29,29,3757518037.64,0.0,44.38,-124.95,289.0,29,29,102929.0,29,29,5.87892435195,29,29,0.0422518039852,29,29,140.909792658,53.5642843338,77.6365114131,1.88999998569,29,29,224.930178706,29,29,7.32238617631,29,29,32.5531547923,29,29,11.5989968967,5.99557638168,29,29,-5.16706775109,-5.14198510594,-6.30999994278,29,29,3757495155.74,39.9300003052,29,13,port_timestamp,80.7770004272,29,29,3.66140007973,29,13,11.0360002518,29,29,2.0,29,29,3757495155.74,0.00432771026983,0.0420295831983
"('675',)",10.1999998093,29,29,1029.15002441,29,29,0.98,empty,7,3757518037.59,3.71000003815,29,29,3757518037.64,0.0,44.38,-124.95,291.0,29,29,102915.0,29,29,155.587868944,29,29,0.0241998192353,29,29,105.595775059,29.954150369,75.4641970204,4.53600025177,29,29,140.551079373,29,29,4.53585695125,29,29,32.55663222,29,29,4.69365261379,6.21064805984,29,29,2.89204014689,-3.5245857313,-2.65000009537,29,29,3757505490.84,39.9500007629,29,13,port_timestamp,81.9400024414,29,29,3.66219997406,29,13,11.0410003662,29,29,4.80000019073,29,29,3757505490.84,0.01000171842,-0.0220362628335
"('676',)",10.2220001221,29,29,1029.34997559,29,29,0.98,empty,7,3757518037.59,-1.04999995232,29,29,3757518037.64,0.0,44.38,-124.95,290.299987793,29,29,102935.0,29,29,156.026074825,29,29,0.0237520824353,29,29,124.767886431,47.6966272915,76.4650806074,7.18199968338,29,29,203.357176868,29,29,7.40850233448,29,29,32.5556439988,29,29,7.78817821571,6.20071172714,29,29,-2.92753754297,-6.82308745602,-7.34999990463,29,29,3757505554.65,39.9199981689,29,13,port_timestamp,81.7050018311,29,29,3.66210007668,29,13,11.0410003662,29,29,7.59999990463,29,29,3757505554.65,0.00965096642301,-0.0217030013388
"('677',)",10.1920003891,29,29,1028.72998047,29,29,0.98,empty,7,3757518037.59,-0.0599999986589,29,29,3757518037.64,0.0,44.38,-124.95,291.0,29,29,102873.0,29,29,156.517406721,29,29,0.0232709531502,29,29,128.179036485,51.1593752214,75.81941028,7.46549987793,29,29,195.638781223,29,29,7.81216217531,29,29,32.5547580316,29,29,8.66575086138,6.17835664749,29,29,-2.09666493564,-7.54430215147,-7.82999992371,29,29,3757505623.45,39.9099998474,29,13,port_timestamp,81.5260009766,29,29,3.66210007668,29,13,11.0419998169,29,29,7.90000009537,29,29,3757505623.45,0.0092727870217,-0.0213436801272
"('678',)",10.1770000458,29,29,1029.2199707,29,29,0.98,empty,7,3757518037.59,-0.75,29,29,3757518037.64,0.0,44.38,-124.95,291.100006104,29,29,102922.0,29,29,156.782151783,29,29,0.0230203914293,29,29,132.171873977,49.6179637487,75.7037096741,7.55999994278,29,29,200.818353369,29,29,7.66015837502,29,29,32.5565308499,29,29,8.65250440313,6.19282484055,29,29,-2.71339397644,-7.18119705123,-7.63999986649,29,29,3757505659.39,39.9300003052,29,13,port_timestamp,81.8369979858,29,29,3.66210007668,29,13,11.0399999619,29,29,8.0,29,29,3757505659.39,0.00907528771718,-0.0211560292685
"('679',)",10.1850004196,29,29,1029.48999023,29,29,0.98,empty,7,3757518037.59,-2.21000003815,29,29,3757518037.65,0.0,44.38,-124.95,291.100006104,29,29,102949.0,29,29,157.291760856,29,29,0.0225542972442,29,29,126.088640069,49.6269928859,75.7214489496,8.03250026703,29,29,211.603375164,29,29,7.8248372675,29,29,32.5565308499,29,29,8.77269850087,6.22453594208,29,29,-4.09179020382,-6.68518906312,-7.51999998093,29,29,3757505726.42,39.9099998474,29,13,port_timestamp,82.2320022583,29,29,3.66210007668,29,13,11.0399999619,29,29,8.5,29,29,3757505726.42,0.00870683157617,-0.0208059464597
"('680',)",10.1770000458,29,29,1029.07995605,29,29,0.98,empty,7,3757518037.59,-1.72000002861,29,29,3757518037.65,0.0,44.38,-124.95,291.700012207,29,29,102907.992188,29,29,157.83362766,29,29,0.0220808439102,29,29,124.437847716,47.5289804444,75.1225129565,8.22149944305,29,29,208.375244352,29,29,7.54425483371,29,29,32.5565308499,29,29,8.52704327414,6.23841333389,29,29,-3.57703153339,-6.65829163321,-7.36000013351,29,29,3757505794.79,39.9199981689,29,13,port_timestamp,82.4260025024,29,29,3.66210007668,29,13,11.0399999619,29,29,8.69999980927,29,29,3757505794.79,0.00833104314076,-0.0204488969867
"('681',)",10.1470003128,29,29,1029.07995605,29,29,0.98,empty,7,3757518037.59,-2.6400001049,29,29,3757518037.65,0.0,44.38,-124.95,291.899993896,29,29,102907.992188,29,29,158.4265342,29,29,0.0215872212114,29,29,120.228621614,45.4851588909,74.8988420715,8.59950065613,29,29,216.744381042,29,29,7.18999966164,29,29,32.5565308499,29,29,8.44412130774,6.2348856926,29,29,-4.2934511861,-5.78151147285,-6.69999980927,29,29,3757505866.39,39.9199981689,29,13,port_timestamp,82.5449981689,29,29,3.66210007668,29,13,11.0399999619,29,29,9.10000038147,29,29,3757505866.39,0.00793749010185,-0.020074968755
"('682',)",10.1850004196,29,29,1029.29003906,29,29,0.98,empty,7,3757518037.59,-2.07999992371,29,29,3757518037.65,0.0,44.38,-124.95,291.200012207,29,29,102929.0,29,29,158.704078531,29,29,0.0213644324701,29,29,121.105304361,45.7282560217,75.5975920989,8.50500011444,29,29,211.443327971,29,29,7.43344751886,29,29,32.5574177396,29,29,8.28445635493,6.27324485779,29,29,-3.86993546448,-6.36180010273,-7.15000009537,29,29,3757505898.82,39.9000015259,29,13,port_timestamp,82.8570022583,29,29,3.66210007668,29,13,11.0389995575,29,29,9.0,29,29,3757505898.82,0.0077592394461,-0.0199056066973
"('683',)",10.1619997025,29,29,1029.42004395,29,29,0.98,empty,7,3757518037.59,-1.88999998569,29,29,3757518037.66,0.0,44.38,-124.95,291.899993896,29,29,102942.007812,29,29,159.279870778,29,29,0.0209181327519,29,29,114.648731314,41.0860831495,74.8495329642,8.88299942017,29,29,211.68714031,29,29,6.66045610365,29,29,32.5573117514,29,29,7.59611462051,6.27521944046,29,29,-3.49120799309,-5.68714057463,-6.40000009537,29,29,3757505964.01,39.9000015259,29,13,port_timestamp,83.0210037231,29,29,3.66199994087,29,13,11.0380001068,29,29,9.39999961853,29,29,3757505964.01,0.00740090781299,-0.0195651435305
"('684',)",10.2370004654,29,29,1029.48999023,29,29,0.98,empty,7,3757518037.59,-0.930000007153,29,29,3757518037.66,0.0,44.38,-124.95,296.399993896,29,29,102949.0,29,29,246.57769335,29,29,0.0116010928067,29,29,39.8907545775,18.1113538328,69.9979995144,50.9355010986,29,29,214.236968937,29,29,2.80808097802,29,29,32.5550262276,29,29,2.6551501846,6.30599737167,29,29,-1.59051902664,-2.32610182404,-2.66000008583,29,29,3757509088.14,39.9199981689,29,13,port_timestamp,83.0149993896,29,29,3.66149997711,29,13,11.0349998474,29,29,53.9000015259,29,29,3757509088.14,-0.0106451620255,-0.00461149430894
"('685',)",10.2899999619,29,29,1029.77001953,29,29,0.98,empty,7,3757518037.59,-1.87999999523,29,29,3757518037.66,0.0,44.38,-124.95,296.5,29,29,102977.0,29,29,245.618139186,29,29,0.0128018984927,29,29,45.9745507473,37.3857224752,70.4002670505,69.1739959717,29,29,212.131723434,29,29,6.38201036658,29,29,32.5550262276,29,29,5.94540482544,6.34907341003,29,29,-3.40604425082,-5.40974714521,-6.11000013351,29,29,3757509153.98,39.9300003052,29,13,port_timestamp,83.3069992065,29,29,3.66149997711,29,13,11.0349998474,29,29,73.1999969482,29,29,3757509153.98,-0.0116601534853,-0.00528482977174
"('686',)",10.251999855,29,29,1029.9699707,29,29,0.98,empty,7,3757518037.59,-1.76999998093,29,29,3757518037.66,0.0,44.38,-124.95,296.0,29,29,102997.0,29,29,244.807435427,29,29,0.0140321090004,29,29,39.252133007,37.4403795911,70.8704726776,75.3164978027,29,29,211.303992121,29,29,6.3014949332,29,29,32.5550262276,29,29,6.25777854109,6.33038473129,29,29,-3.28681960966,-5.39011280888,-6.05999994278,29,29,3757509221.26,39.9199981689,29,13,port_timestamp,83.2900009155,29,29,3.66149997711,29,13,11.0349998474,29,29,79.6999969482,29,29,3757509221.26,-0.0126974070572,-0.00597293370318
"('687',)",10.3050003052,29,29,1029.63000488,29,29,0.98,empty,7,3757518037.59,-2.69000005722,29,29,3757518037.66,0.0,44.38,-124.95,296.899993896,29,29,102963.0,29,29,244.439416844,29,29,0.0146731792257,29,29,35.4656933576,35.5416990774,69.9786669968,78.1514968872,29,29,221.433662544,29,29,6.03731760932,29,29,32.5559123003,29,29,5.43803370184,6.34774875641,29,29,-4.00844687709,-4.53264324301,-5.42000007629,29,29,3757509256.26,39.9300003052,29,13,port_timestamp,83.1949996948,29,29,3.66149997711,29,13,11.0340003967,29,29,82.6999969482,29,29,3757509256.26,-0.0132371088355,-0.00633096661388
"('688',)",10.2150001526,29,29,1029.77001953,29,29,0.98,empty,7,3757518037.59,-3.42000007629,29,29,3757518037.66,0.0,44.38,-124.95,297.399993896,29,29,102977.0,29,29,243.78120524,29,29,0.0159805870437,29,29,20.4964733163,32.048141708,69.3848116235,86.278503418,29,29,237.058548779,29,29,5.0965060997,29,29,32.5550262276,29,29,5.34202340276,6.28638219833,29,29,-4.29146029241,-2.77844717749,-3.79999995232,29,29,3757509327.57,39.9300003052,29,13,port_timestamp,82.9020004272,29,29,3.66149997711,29,13,11.0349998474,29,29,91.3000030518,29,29,3757509327.57,-0.0143364002796,-0.00706022586635
